"player_id_year","player_id","year","preferred_foot","avg_overall_rating","avg_potential","avg_crossing","avg_attacking_work_rate","avg_defensive_work_rate"
"4386_2007",4386,2007,"left",64,72.5,42,3,2
"4386_2008",4386,2008,"left",64,78,42,3,2
"4386_2009",4386,2009,"right",66.5,76.5,55,3,2
"4386_2010",4386,2010,"right",70,75,72,3,2
"4386_2011",4386,2011,"right",74.5,78.5,77.5,3,2
"4386_2012",4386,2012,"right",80,81.5,83.5,3,2
"4386_2013",4386,2013,"right",82.2,83,85.2,3,2.8
"4386_2014",4386,2014,"right",82.5,82.5,84.75,3,3
"4387_2007",4387,2007,"right",58,66,68,1,2
"4387_2008",4387,2008,"right",61,66,68,1,2
"4387_2009",4387,2009,"right",66,72,58,1,2
"4387_2010",4387,2010,"right",68,76,52,1,2
"4387_2011",4387,2011,"right",67,72,48,1,2
"4387_2012",4387,2012,"right",71.5,73.5,48,1,2
"4387_2013",4387,2013,"right",74.8,78,48,1,2
"4387_2014",4387,2014,"right",77,79.75,48,1,2
"4388_2007",4388,2007,"right",57,68,51,2,2
"4388_2010",4388,2010,"right",57,68,51,2,2
"4388_2011",4388,2011,"right",67,79.5,63,2,2
"4388_2012",4388,2012,"right",64,79,62,2,2
"4388_2013",4388,2013,"right",68,79,62,2,2
"4388_2014",4388,2014,"right",71,79,62,2,2
"4389_2007",4389,2007,"left",59,66,55,2,2
"4389_2011",4389,2011,"left",59,66,55,2,2
"4389_2012",4389,2012,"left",68,76,71,2,2
"4389_2013",4389,2013,"left",72.3333333333333,81,72,2.66666666666667,2
"4389_2014",4389,2014,"left",72.875,78.875,77.125,2.25,2.5
"438_2007",438,2007,"left",73,72,68,2,2
"438_2008",438,2008,"left",74,73,74,2,2
"438_2009",438,2009,"left",75,78,74,2,2
"438_2010",438,2010,"left",74,80,71,2,2
"438_2011",438,2011,"left",69,73,71,2,2
"438_2012",438,2012,"left",66,66,72.5,2,2
"438_2013",438,2013,"left",66,66,74,2,2
"4390_2007",4390,2007,"right",59,69,55,NA,NA
"4390_2008",4390,2008,"right",60,69,55,NA,NA
"4390_2009",4390,2009,"right",65,69,55,NA,NA
"4390_2010",4390,2010,"right",67,73,58,NA,NA
"4391_2007",4391,2007,"left",64,69,31,2,2
"4391_2014",4391,2014,"left",64.1666666666667,67.6666666666667,31,1.66666666666667,2
"4392_2007",4392,2007,"right",65,85,62,2,3
"4392_2008",4392,2008,"right",65,85,62,2,3
"4392_2009",4392,2009,"right",69,85,62,2,3
"4392_2010",4392,2010,"right",69,85,62,2,3
"4392_2011",4392,2011,"right",69,73,59,2,3
"4392_2012",4392,2012,"right",69,73,59,2,3
"4392_2013",4392,2013,"right",72.3333333333333,74.6666666666667,62.6666666666667,2.66666666666667,2.33333333333333
"4392_2014",4392,2014,"right",74,75.3333333333333,67,3,2
"4393_2007",4393,2007,"right",65,70,67,2,2
"4393_2013",4393,2013,"right",65.6666666666667,70,67,2,2
"4393_2014",4393,2014,"right",67.25,70,67.75,2.25,2
"4394_2007",4394,2007,"left",75,83,71,2,2
"4394_2009",4394,2009,"left",75,83,71,2,2
"4394_2010",4394,2010,"left",78.5,86,72,2,2
"4394_2011",4394,2011,"left",78.5,84,72,2,2
"4394_2012",4394,2012,"left",79,82,72,2.5,2
"4394_2013",4394,2013,"left",78,81.5,73.5,3,2
"4394_2014",4394,2014,"left",77,79,75,3,2
"4395_2007",4395,2007,"right",60,66,41,1,3
"4395_2011",4395,2011,"right",60,66,41,1,3
"4395_2012",4395,2012,"right",60,66,41,1,3
"4395_2013",4395,2013,"right",61.75,67.5,41,1,3
"4395_2014",4395,2014,"right",64,69,41,1,3
"4396_2007",4396,2007,"right",50,66,34,2,2
"4396_2010",4396,2010,"right",50,66,34,2,2
"4396_2011",4396,2011,"right",59.5,70.5,42,2,2
"4396_2012",4396,2012,"right",61,75,42,2,2
"4396_2013",4396,2013,"right",61.4,69,42,1.8,2.2
"4396_2014",4396,2014,"right",62.75,68.75,42,1,3
"4397_2007",4397,2007,"right",55,66,43,2,2
"4397_2008",4397,2008,"right",55,66,43,2,2
"4397_2009",4397,2009,"right",59.5,70,43,2,2
"4397_2010",4397,2010,"right",59,72,41,2,2
"4397_2011",4397,2011,"right",56.5,66,38,2,2
"4397_2012",4397,2012,"right",60,64,38,2,2
"4397_2013",4397,2013,"right",62.875,64.875,38,2,2
"4397_2014",4397,2014,"right",62,64,38,2,2
"4398_2007",4398,2007,"right",56,69,55,2,2
"4398_2010",4398,2010,"right",56.5,69,55,2,2
"4398_2011",4398,2011,"right",58,71,55,2,2
"4398_2012",4398,2012,"right",58,71,55,2,2
"4398_2013",4398,2013,"right",60.25,67.5,55.5,2,2
"4398_2014",4398,2014,"right",66.4285714285714,72.7142857142857,58.2857142857143,2,2
"4399_2007",4399,2007,"right",60,75,49,2,1
"4399_2009",4399,2009,"right",60,75,49,2,1
"4399_2010",4399,2010,"right",60,75,49,2,1
"4399_2011",4399,2011,"right",65,74,49.5,2,1
"4399_2012",4399,2012,"right",66,73,50,2,1
"4399_2013",4399,2013,"right",68,75,50,2,1
"4399_2014",4399,2014,"right",66,75,50,2,1
"439_2007",439,2007,"",NA,NA,NA,NA,NA
"439_2007",439,2007,"left",66,67,68,2,2
"439_2008",439,2008,"left",74,75,77,2,2
"439_2009",439,2009,"left",72,76,75,2,2
"439_2010",439,2010,"left",74,76,72.5,2,2
"439_2011",439,2011,"left",71.5,72.5,65.5,2,2
"439_2012",439,2012,"left",68,68,60,2,2
"439_2013",439,2013,"left",66.5,66.5,51,2,2
"439_2014",439,2014,"left",63,63,51,2,2
"43_2007",43,2007,"left",64,74,64,2,2
"43_2012",43,2012,"left",64,74,64,2,2
"43_2013",43,2013,"left",66.6666666666667,75.3333333333333,66.9166666666667,2,2.41666666666667
"43_2014",43,2014,"left",73.1666666666667,79.6666666666667,69.3333333333333,2.33333333333333,2.5
"4400_2007",4400,2007,"right",61.5,70.5,37.5,2,2
"4400_2008",4400,2008,"right",58,71,38,2,2
"4400_2009",4400,2009,"right",58,67,47,2,2
"4400_2010",4400,2010,"right",58,67,47,2,2
"4400_2011",4400,2011,"right",63,67,56,2,2
"4400_2012",4400,2012,"right",67.5,69.5,66,2,2
"4400_2013",4400,2013,"right",65.4285714285714,70,67,2,2
"4400_2014",4400,2014,"right",66.5,68,65,2,2
"4401_2007",4401,2007,"",NA,NA,NA,NA,NA
"4401_2007",4401,2007,"right",59,59,43,1,2
"4401_2014",4401,2014,"right",59,59,43,1,2
"4402_2007",4402,2007,"",NA,NA,NA,NA,NA
"4402_2007",4402,2007,"right",59,60,57,2,2
"4402_2008",4402,2008,"left",56,60,57,2,2
"4402_2009",4402,2009,"left",60,63,64,2,2
"4402_2010",4402,2010,"left",60.5,63,64,2,2
"4402_2011",4402,2011,"left",60.5,61.5,60.5,2,2
"4402_2012",4402,2012,"left",61,61,54,2,2
"4402_2013",4402,2013,"left",64.4444444444444,64.4444444444444,68.7777777777778,2,2.33333333333333
"4402_2014",4402,2014,"left",67.3333333333333,67.3333333333333,74,2.33333333333333,2
"4403_2007",4403,2007,"right",53,79,51,3,2
"4403_2010",4403,2010,"right",59.5,79.5,59.5,3,2
"4403_2011",4403,2011,"right",68,78,69,3,2
"4403_2012",4403,2012,"right",68,77,69,3,2
"4403_2013",4403,2013,"right",68.6,74.4,69,3,2
"4403_2014",4403,2014,"right",70.4,74.6,69,3,2
"4404_2007",4404,2007,"",NA,NA,NA,NA,NA
"4404_2007",4404,2007,"right",55,59,41,2,2
"4404_2008",4404,2008,"right",56,66,41,2,2
"4404_2009",4404,2009,"right",56,66,41,2,2
"4404_2010",4404,2010,"right",56,65,40,2,2
"4404_2011",4404,2011,"right",59.5,65,45,2,2
"4404_2012",4404,2012,"right",63.5,65,51,2,2
"4404_2013",4404,2013,"right",62.3333333333333,64,49,2,2
"4404_2014",4404,2014,"right",64.6,64.8,49,2,2
"4405_2007",4405,2007,"right",60,80,13,2,2
"4405_2010",4405,2010,"right",60,80,13,2,2
"4405_2011",4405,2011,"right",65,80.5,16,2,2
"4405_2012",4405,2012,"right",65,81.5,19,2,2
"4405_2013",4405,2013,"right",65.75,81.5,22,2,2
"4405_2014",4405,2014,"right",72,84,25,2,2
"4406_2007",4406,2007,"left",70,82,64,2,2
"4406_2008",4406,2008,"left",70,82,64,2,2
"4406_2009",4406,2009,"left",74.5,83.5,69.5,2,2
"4406_2010",4406,2010,"left",77,83.5,73.5,2,2
"4406_2011",4406,2011,"left",75,80.5,71,2,2
"4406_2012",4406,2012,"left",78,83,74,2.5,2.5
"4406_2013",4406,2013,"left",79.9230769230769,84.7692307692308,77.5384615384615,3,3
"4406_2014",4406,2014,"left",79.6666666666667,84.1111111111111,78.3333333333333,3,3
"4407_2007",4407,2007,"left",69,75,77,2,2
"4407_2008",4407,2008,"left",69,75,77,2,2
"4407_2009",4407,2009,"left",71.5,75,77,2,2
"4407_2010",4407,2010,"left",73,77.5,76.5,2,2
"4407_2011",4407,2011,"left",74,78.5,72,2,2
"4407_2012",4407,2012,"left",75,79,72,2,2
"4407_2013",4407,2013,"left",75.75,76.25,72,2.75,2
"4407_2014",4407,2014,"left",71.5,71.5,71.5833333333333,2,2
"4408_2007",4408,2007,"right",59,62,54,2,2
"4408_2008",4408,2008,"right",66,70,62,2,2
"4408_2009",4408,2009,"right",68.5,72,64.5,2,2
"4408_2010",4408,2010,"right",70,73,67,2,2
"4408_2011",4408,2011,"right",70.5,72,68,2,2
"4408_2012",4408,2012,"right",70,70,69,2,2
"4408_2013",4408,2013,"right",70.5,70.5,65,2,2
"4408_2014",4408,2014,"right",70,70,65,2,2
"4409_2007",4409,2007,"right",48,58,28,2,2
"4409_2008",4409,2008,"right",59,63,38,2,2
"4409_2009",4409,2009,"right",57.5,63,36,2,2
"4409_2010",4409,2010,"left",62,63,63,2,2
"4409_2010",4409,2010,"right",57,63,36,2,2
"4409_2011",4409,2011,"left",61.5,65,62.5,2,2
"440_2007",440,2007,"right",72,79.5,60,NA,NA
"440_2008",440,2008,"right",74,80,63,NA,NA
"440_2009",440,2009,"right",73,80.5,57.5,NA,NA
"440_2010",440,2010,"right",70,81,58,NA,NA
"4410_2007",4410,2007,"",NA,NA,NA,NA,NA
"4410_2007",4410,2007,"right",67,75,44,2,2
"4410_2008",4410,2008,"right",68,75,44,2,2
"4410_2009",4410,2009,"right",69,75,44,2,2
"4410_2010",4410,2010,"right",70,76,45,2,2
"4410_2011",4410,2011,"right",70.5,74.5,53,2,2
"4410_2012",4410,2012,"right",69.5,73.5,59.5,2,2
"4410_2013",4410,2013,"right",69.5,70,59,2,2
"4410_2014",4410,2014,"right",70,70,59,2,3
"4411_2007",4411,2007,"right",52,72,48,3,2
"4411_2008",4411,2008,"right",50,72,48,3,2
"4411_2009",4411,2009,"right",50,72,48,3,2
"4411_2010",4411,2010,"right",54.5,73,49,3,2
"4411_2011",4411,2011,"left",66.5,73.5,61.5,3,2
"4411_2012",4411,2012,"left",69,72,63,3,2
"4411_2013",4411,2013,"left",69,72,63,3,2
"4411_2014",4411,2014,"left",66.5,68.5,62.5,3,2
"4412_2007",4412,2007,"",NA,NA,NA,NA,NA
"4412_2007",4412,2007,"right",59,78,49,2,2
"4412_2008",4412,2008,"right",65.5,79,58,2,2
"4412_2009",4412,2009,"right",70.5,78,67,2,2
"4412_2010",4412,2010,"right",69.5,76,67,2,2
"4412_2011",4412,2011,"right",71,75.5,71.5,2,2
"4412_2012",4412,2012,"right",67.5,74.5,70,2,2
"4412_2013",4412,2013,"right",66,71.2,70,2,1.2
"4412_2014",4412,2014,"right",67,67,70,2,1
"4413_2007",4413,2007,"right",52,65,39,3,1
"4413_2008",4413,2008,"right",54,65,39,3,1
"4413_2009",4413,2009,"right",63.5,70,58,3,1
"4413_2010",4413,2010,"right",64,70,58,3,1
"4413_2011",4413,2011,"right",64,74,56,3,1
"4413_2012",4413,2012,"right",63,67.5,56,3,1
"4413_2013",4413,2013,"right",63.7777777777778,64.2222222222222,56,3,1
"4413_2014",4413,2014,"right",64,64,56,3,1
"4414_2007",4414,2007,"left",48,55,46,NA,NA
"4414_2008",4414,2008,"left",48,55,46,NA,NA
"4414_2009",4414,2009,"left",50.5,61.5,46,NA,NA
"4414_2010",4414,2010,"left",54,68,46,NA,NA
"4414_2011",4414,2011,"left",57,66.5,48,NA,NA
"4414_2012",4414,2012,"right",56,64,47,NA,NA
"4415_2007",4415,2007,"right",48,69,26,2,2
"4415_2010",4415,2010,"right",48,69,26,2,2
"4415_2011",4415,2011,"right",63,73.5,26,2,2
"4415_2012",4415,2012,"right",69,78,46,2,2
"4415_2013",4415,2013,"right",73,78,46,2,2
"4415_2014",4415,2014,"right",71,76.6666666666667,46,2,2
"4416_2007",4416,2007,"right",55,66,55,2,1
"4416_2010",4416,2010,"right",55,66,55,2,1
"4416_2011",4416,2011,"right",64,71,56,2,1
"4416_2012",4416,2012,"right",66,72,59.5,2,1.5
"4416_2013",4416,2013,"right",74,78.4,67,2.2,2
"4416_2014",4416,2014,"right",76.125,80,74.625,3,2
"4417_2007",4417,2007,"right",66,83,50,3,2
"4417_2008",4417,2008,"right",66,83,50,3,2
"4417_2009",4417,2009,"right",69.5,82.5,59.5,3,2
"4417_2010",4417,2010,"right",75.5,84,71.5,3,2
"4417_2011",4417,2011,"right",72.5,78,73,3,2
"4417_2012",4417,2012,"right",68.5,74,69.5,3,2
"4417_2013",4417,2013,"right",65.3,69.8,64.1,2.2,2
"4417_2014",4417,2014,"right",65.125,67.625,70.25,2.75,2
"4418_2007",4418,2007,"right",66,81,41,2,2
"4418_2011",4418,2011,"right",67,80.5,52.5,2,2
"4418_2012",4418,2012,"right",68,77,64,2,2
"4418_2013",4418,2013,"right",68,77,64,2,1
"4418_2014",4418,2014,"right",69,77,64,2,1
"4419_2007",4419,2007,"left",53,58,48,2,2
"4419_2012",4419,2012,"left",53,58,48,2,2
"4419_2013",4419,2013,"left",58.7777777777778,64.4444444444444,55.2222222222222,2.44444444444444,2
"4419_2014",4419,2014,"left",61.8333333333333,69,59,3,2
"441_2007",441,2007,"left",74.5,80,47,2,3
"441_2008",441,2008,"left",74,78,47,2,3
"441_2009",441,2009,"left",72.5,78,58,2,3
"441_2010",441,2010,"left",74.5,78,69.5,2,3
"441_2011",441,2011,"left",72.5,73.5,70.5,2,3
"441_2012",441,2012,"left",65.5,65.5,71,1.5,2.5
"441_2013",441,2013,"left",65,65,71,1.25,2
"441_2014",441,2014,"left",68,68,70.5,2,2
"4420_2007",4420,2007,"right",52,62,55,3,2
"4420_2008",4420,2008,"right",52,62,58,3,2
"4420_2009",4420,2009,"right",61,72,52,3,2
"4420_2010",4420,2010,"right",66,72,52,3,2
"4420_2011",4420,2011,"right",71,77.5,61,3,2
"4420_2012",4420,2012,"right",71.5,83,66,2.5,1.5
"4420_2013",4420,2013,"right",72.6666666666667,77,70,2,1.66666666666667
"4420_2014",4420,2014,"right",74.3333333333333,77,70,2.33333333333333,2
"4421_2007",4421,2007,"left",56,73,41,2,2
"4421_2009",4421,2009,"left",62,74.5,54.5,2,2
"4421_2010",4421,2010,"left",69,76.5,68,2,2
"4421_2011",4421,2011,"left",69,78,70.5,2,2
"4421_2012",4421,2012,"left",72.5,79,75.5,2.5,2
"4421_2013",4421,2013,"left",72.25,79,75,3,2
"4421_2014",4421,2014,"left",73.5,78,75,3,2
"4422_2007",4422,2007,"right",59,67,61,3,2
"4422_2008",4422,2008,"right",59,67,61,3,2
"4422_2009",4422,2009,"right",62.5,68,52,3,2
"4422_2010",4422,2010,"right",65.5,68,53,3,2
"4422_2011",4422,2011,"right",69.5,75.5,59,3,2
"4422_2012",4422,2012,"right",71,76,59,3,2
"4422_2013",4422,2013,"right",72.2727272727273,76.3636363636364,59,2,2
"4422_2014",4422,2014,"right",72.5,76.5,59,2,2.75
"4423_2007",4423,2007,"right",61,66,49,2,3
"4423_2008",4423,2008,"right",61,66,49,2,3
"4423_2009",4423,2009,"right",62.5,66,49,2,3
"4423_2010",4423,2010,"right",66,73,67,2,3
"4423_2011",4423,2011,"right",64.5,73,62,2,3
"4423_2012",4423,2012,"right",63,68,62,2,3
"4423_2013",4423,2013,"right",63,68,62,2,3
"4423_2014",4423,2014,"right",63.5,68,62,2,3
"4424_2007",4424,2007,"right",57,67,52,2,2
"4424_2012",4424,2012,"right",61,71,60.5,2,2
"4424_2013",4424,2013,"right",63.5,71.25,61.25,2,1.5
"4424_2014",4424,2014,"right",65,70,62,2,1
"4425_2007",4425,2007,"right",58,66,60,2,2
"4425_2013",4425,2013,"right",58,66,60,2,2
"4425_2014",4425,2014,"right",57.6,66,60.6,2.2,2
"4426_2007",4426,2007,"right",72,82,62,2,2
"4426_2008",4426,2008,"right",75,86,72,2,2
"4426_2009",4426,2009,"right",73,76,72,2,2
"4426_2010",4426,2010,"right",76,76,72,2,2
"4426_2011",4426,2011,"right",76,76,72,2,2
"4427_2007",4427,2007,"left",56,81,67,2,2
"4427_2008",4427,2008,"left",59,75,67,2,2
"4427_2009",4427,2009,"left",59,75,67,2,2
"4427_2010",4427,2010,"left",73,81,78,2,2
"4427_2011",4427,2011,"left",73,79,78,2,2
"4427_2012",4427,2012,"left",73,80,78,2,2
"4427_2013",4427,2013,"left",73.4285714285714,78.4285714285714,77.4285714285714,2,2
"4427_2014",4427,2014,"left",72.5714285714286,77.5714285714286,76.7142857142857,2.42857142857143,2
"4428_2007",4428,2007,"right",53,64,12,2,2
"4428_2012",4428,2012,"right",53,64,12,2,2
"4428_2013",4428,2013,"right",55.5,64,16.3333333333333,2,2
"4428_2014",4428,2014,"right",61.6666666666667,68,25,2,2
"4429_2007",4429,2007,"right",47,60,42,2,2
"4429_2008",4429,2008,"right",53,60,49,2,2
"4429_2009",4429,2009,"right",56.5,64.5,47,2,2
"4429_2010",4429,2010,"right",56.5,68.5,46.5,2,2
"4429_2011",4429,2011,"right",59,63,47,2,2
"4429_2012",4429,2012,"right",57,61,47,2,2
"4429_2013",4429,2013,"right",57,61,47,2,2
"4429_2014",4429,2014,"right",57,61,47,2,2
"442_2007",442,2007,"right",67,85,53,2,1
"442_2011",442,2011,"right",67,85,53,2,1
"442_2012",442,2012,"right",70,86.5,62,2,1
"442_2013",442,2013,"right",71,84.8333333333333,67.9166666666667,2,1
"442_2014",442,2014,"right",69,80.4285714285714,62.8571428571429,2,1
"4430_2007",4430,2007,"left",63,76,60,2,2
"4430_2008",4430,2008,"left",63,76,60,2,2
"4430_2009",4430,2009,"left",63,76,60,2,2
"4430_2010",4430,2010,"left",63,77,61,2,2
"4430_2011",4430,2011,"left",63,70,61,2,2
"4430_2012",4430,2012,"left",62,69.5,60.5,2,2
"4430_2013",4430,2013,"left",63,68,60,2,2
"4431_2007",4431,2007,"right",50,62,43,2,2
"4431_2008",4431,2008,"right",53.5,61,43,2,2
"4431_2009",4431,2009,"right",57,60,43,2,2
"4431_2010",4431,2010,"right",57,60,43,2,2
"4431_2011",4431,2011,"right",57,60,43,2,2
"4432_2007",4432,2007,"right",55,65,16,2,2
"4432_2013",4432,2013,"right",55,65,16,2,2
"4432_2014",4432,2014,"right",59,62,16,2,2
"4433_2007",4433,2007,"left",70,79,65,3,2
"4433_2008",4433,2008,"left",70,79,65,3,2
"4433_2009",4433,2009,"left",74,80,68,3,2
"4433_2010",4433,2010,"left",76,83,70.5,3,2
"4433_2011",4433,2011,"left",78.5,86,72.5,3,2
"4433_2012",4433,2012,"left",74,86,65.5,2.5,2.5
"4433_2013",4433,2013,"left",74,81.4,69.4,2.8,2.2
"4433_2014",4433,2014,"left",77.5,82.75,73.75,3,2
"4434_2007",4434,2007,"left",66,74,69,2,2
"4434_2010",4434,2010,"left",66,73,70,2,2
"4434_2011",4434,2011,"left",70,73.5,73,2,2
"4434_2012",4434,2012,"left",70,72.5,73,2,2
"4434_2013",4434,2013,"left",69.5,71.5,72.5,2,2
"4435_2007",4435,2007,"right",58,63,29,2,1
"4435_2013",4435,2013,"right",58,63,29,2,1
"4435_2014",4435,2014,"right",58,63,29,2,2
"4436_2007",4436,2007,"right",63,68,42,2,2
"4436_2010",4436,2010,"right",63,68,42,2,2
"4436_2011",4436,2011,"right",62,68,41,2,2
"4436_2012",4436,2012,"right",63,68,41,2,2
"4437_2007",4437,2007,"left",59,64,54,2,2
"4437_2012",4437,2012,"left",59,64,54,2,2
"4437_2013",4437,2013,"left",62,68.5,58.5,2.16666666666667,2
"4438_2007",4438,2007,"right",60,68,46,2,2
"4438_2008",4438,2008,"left",60,68,52,2,2
"4438_2009",4438,2009,"left",57,67,51,2,2
"4438_2010",4438,2010,"left",63.5,70.5,64.5,2,2
"4438_2011",4438,2011,"left",67.5,72,69.5,2,2
"4438_2012",4438,2012,"left",70.5,74,70,2,2
"4438_2013",4438,2013,"left",72.6666666666667,75,73,2,2
"4438_2014",4438,2014,"left",71.5,71.5,74,1.5,2
"4439_2007",4439,2007,"right",39,47,29,2,2
"4439_2008",4439,2008,"right",47.5,59,43.5,2,2
"4439_2009",4439,2009,"right",63,70,60,2,2
"4439_2010",4439,2010,"right",63.5,71,60,2,2
"4439_2011",4439,2011,"right",66,72.5,68.5,2,2
"4439_2012",4439,2012,"right",65.5,73,70.5,2,2
"4439_2013",4439,2013,"right",66,70,71.5,2,2
"443_2007",443,2007,"left",59,60,52,1,3
"443_2011",443,2011,"left",59,60,52,1,3
"443_2012",443,2012,"left",59,59,52,1,3
"4440_2007",4440,2007,"right",46,65,35,2,3
"4440_2008",4440,2008,"right",46,65,35,2,3
"4440_2009",4440,2009,"right",54,65,35,2,3
"4440_2010",4440,2010,"right",66.5,75.5,45,2,3
"4440_2011",4440,2011,"right",70,78,45,2,3
"4440_2012",4440,2012,"right",70,80,45,2,3
"4440_2013",4440,2013,"right",69.25,76,45,2,3
"4440_2014",4440,2014,"right",69,73.6,45,2,3
"4441_2007",4441,2007,"right",72,83,74,2,2
"4441_2010",4441,2010,"right",72,83,74,2,2
"4441_2011",4441,2011,"right",76,81.5,80,2,2
"4441_2012",4441,2012,"right",73,79.5,71,2,2
"4441_2013",4441,2013,"right",72,76.7142857142857,73.5714285714286,2,2.14285714285714
"4441_2014",4441,2014,"right",72.4444444444444,73.7777777777778,77,2.55555555555556,3
"4442_2007",4442,2007,"right",61,63,60,2,2
"4442_2013",4442,2013,"right",59.5,63,60,2,2
"4442_2014",4442,2014,"right",63.6,65.4,59.6,2,2
"4443_2007",4443,2007,"left",43,68,34,NA,NA
"4443_2009",4443,2009,"left",43,68,34,NA,NA
"4443_2010",4443,2010,"left",44.5,67,33,NA,NA
"4444_2007",4444,2007,"left",43,67,30,2,2
"4444_2009",4444,2009,"left",43,67,30,2,2
"4444_2010",4444,2010,"left",46,63.5,33,2,2
"4444_2011",4444,2011,"left",53,61,37,2,2
"4444_2012",4444,2012,"left",53,61,37,2,2
"4445_2007",4445,2007,"right",40,65,48,2,2
"4445_2009",4445,2009,"right",40,65,48,2,2
"4445_2010",4445,2010,"right",43.5,64,47,2,2
"4445_2011",4445,2011,"right",56,75,47,2,2
"4445_2012",4445,2012,"left",64,74,46,3,1
"4445_2012",4445,2012,"right",59,75,47,2,2
"4445_2013",4445,2013,"left",69.4,79.5,69.3,3,1
"4445_2014",4445,2014,"left",74.7777777777778,83.5555555555556,71,3,1
"4446_2007",4446,2007,"right",72,75,75,2,2
"4446_2008",4446,2008,"right",81,81,74,2,2
"4446_2009",4446,2009,"right",78.5,83.5,74.5,2,2
"4446_2010",4446,2010,"right",78.5,83,80,2,2
"4446_2011",4446,2011,"right",76.5,81,74.5,2,2
"4446_2012",4446,2012,"right",76.5,80,67,2,2
"4446_2013",4446,2013,"right",77.25,80,67,2,2
"4446_2014",4446,2014,"right",79,79.6,67,2,2
"4447_2007",4447,2007,"right",63,72,35,2,3
"4447_2010",4447,2010,"right",63,72,35,2,3
"4447_2011",4447,2011,"right",65,70,34.5,2,3
"4447_2012",4447,2012,"right",67,71.5,34,3,2
"4447_2013",4447,2013,"right",69.25,70,34,3,2
"4447_2014",4447,2014,"right",70.5,70.8333333333333,34.5,3,2
"4448_2007",4448,2007,"right",61,61,56,2,2
"4448_2008",4448,2008,"right",65,61,57,2,2
"4448_2009",4448,2009,"right",60,61,57,2,2
"4448_2010",4448,2010,"right",59,61,57,2,2
"4448_2013",4448,2013,"right",60.125,61.625,61.125,2.625,2
"4448_2014",4448,2014,"right",58,59.3333333333333,59,3,2
"4449_2007",4449,2007,"left",58,72,53,2,2
"4449_2008",4449,2008,"left",54,72,53,2,2
"4449_2009",4449,2009,"right",67,72,66,2,2
"4449_2010",4449,2010,"right",67,72,66,2,2
"4449_2011",4449,2011,"right",67,72,66,2,2
"4449_2012",4449,2012,"right",65,71,63,2,2
"4449_2013",4449,2013,"right",66.5,69,67.5,2,1
"4449_2014",4449,2014,"left",69,69,68,2,1
"4449_2014",4449,2014,"right",66,68,66,2,1
"444_2007",444,2007,"right",60,69,18,2,2
"444_2008",444,2008,"right",60,69,18,2,2
"444_2010",444,2010,"right",60,69,18,2,2
"444_2011",444,2011,"right",61.5,67,18,2,2
"444_2012",444,2012,"right",66.5,67,18,2,2
"444_2013",444,2013,"right",64.25,64.25,19.75,2,2
"444_2014",444,2014,"right",62.6666666666667,62.6666666666667,25,2,2
"4450_2007",4450,2007,"left",62,70,63,NA,NA
"4450_2009",4450,2009,"left",62,70,63,NA,NA
"4450_2010",4450,2010,"left",62,70,63,NA,NA
"4451_2007",4451,2007,"right",38,47,30,2,2
"4451_2008",4451,2008,"right",40,47,30,2,2
